amount,quantity,price,stock,age,income,purchased,days_since_signup,days_since_last_purchase,purchase_month,purchase_weekday,gender_encoded,payment_mode_encoded,city_Bangalore,city_Bhopal,city_Chandigarh,city_Chennai,city_Delhi,city_Hyderabad,city_Indore,city_Jaipur,city_Kolkata,city_Lucknow,city_Mumbai,city_Nagpur,city_Pune,city_Surat,category_Computer,category_Electronics,category_Mobile Accessories,category_Wearable,product_name_encoded,income_bin,total_purchases,purchase_per_day,avg_spend_per_purchase,recency_score,income_quantile_bin,frequent_buyer
499.0,3.0,499.0,50.0,29.0,169960.0,1,2054,118,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,1,0.24282238442822385,499.0,0.008403361344537815,3,0
699.0,3.0,699.0,40.0,57.0,193063.0,1,1187,202,3,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0.5883838383838383,349.5,0.0049261083743842365,3,0
499.0,2.0,499.0,50.0,41.98747146863274,196806.0,1,1470,116,6,5,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1,0.3392250169952413,499.0,0.008547008547008548,3,0
1299.0,2.0,1299.0,25.0,41.0,113505.36218452758,1,1519,253,2,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1,2,0.8546052631578948,649.5,0.003937007874015748,1,0
499.0,2.0,499.0,50.0,33.0,113507.34241335974,1,1152,90,7,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2,0.4327840416305291,249.5,0.01098901098901099,2,0
899.0,2.0,899.0,60.0,27.0,28770.0,1,1214,35,9,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,5,0.739917695473251,179.8,0.027777777777777776,0,1
1999.0,1.0,1999.0,30.0,63.0,188123.0,1,1286,172,4,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,3,1.5532245532245532,666.3333333333334,0.005780346820809248,3,1
499.0,1.0,499.0,50.0,47.0,120158.0,1,1456,137,5,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,4,0.34248455730954014,124.75,0.007246376811594203,2,1
1299.0,1.0,1299.0,25.0,64.0,113808.0,1,1274,112,6,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2,3,1.0188235294117647,433.0,0.008849557522123894,2,1
899.0,1.0,899.0,60.0,37.0,88803.0,1,1908,7,10,2,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1,1,0.4709271870089052,899.0,0.125,1,0
1999.0,2.0,1999.0,30.0,52.0,180381.0,1,1224,272,1,3,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,1,1.6318367346938776,1999.0,0.003663003663003663,3,0
2599.0,1.0,2599.0,20.0,19.0,130659.0,1,1750,207,3,5,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2,3,1.484294688749286,866.3333333333334,0.004807692307692308,2,1
1299.0,3.0,1299.0,25.0,34.0,144917.0,1,1206,78,7,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2,2,1.076222038111019,649.5,0.012658227848101266,2,0
2599.0,3.0,2599.0,20.0,36.0,175289.0,1,1861,152,5,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3,3,1.3958109559613319,866.3333333333334,0.006535947712418301,3,1
1299.0,3.0,1299.0,25.0,52.0,98229.0,1,1449,86,7,0,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1,1,0.8958620689655172,1299.0,0.011494252873563218,1,0
899.0,2.0,899.0,60.0,30.0,159076.0,1,1260,286,1,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2,3,0.7129262490087233,299.6666666666667,0.003484320557491289,2,1
1299.0,1.0,1299.0,25.0,58.0,167603.0,1,1715,42,9,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3,2,0.756993006993007,649.5,0.023255813953488372,3,0
499.0,1.0,499.0,50.0,61.0,179210.0,1,1227,138,5,4,1,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,3,0.40635179153094464,166.33333333333334,0.007194244604316547,3,1
499.0,2.0,499.0,50.0,18.0,191033.0,1,1989,46,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1,0.2507537688442211,499.0,0.02127659574468085,3,0
2599.0,2.0,2599.0,20.0,35.0,37297.0,1,1490,9,10,0,1,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,2,1.7431254191817571,1299.5,0.1,0,0
1299.0,2.0,1299.0,25.0,54.0,40567.0,1,1268,192,4,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0,1,1.0236406619385343,1299.0,0.0051813471502590676,0,0
1299.0,2.0,1299.0,25.0,31.0,41223.0,1,1527,172,4,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0,2,0.850130890052356,649.5,0.005780346820809248,0,0
499.0,1.0,499.0,50.0,22.0,181162.0,1,1428,238,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,3,0.34919524142757175,166.33333333333334,0.0041841004184100415,3,1
1299.0,3.0,1299.0,25.0,25.0,69437.0,1,1620,171,4,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1,1,0.8013571869216533,1299.0,0.005813953488372093,1,0
899.0,3.0,899.0,60.0,19.0,62080.0,1,1276,13,10,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,2,0.7039937353171496,449.5,0.07142857142857142,0,0
899.0,2.0,899.0,60.0,40.0,187340.0,1,1694,44,9,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3,3,0.5303834808259587,299.6666666666667,0.022222222222222223,3,1
899.0,3.0,899.0,60.0,38.0,113506.3534579491,1,1919,270,1,5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2,3,0.46822916666666664,299.6666666666667,0.0036900369003690036,2,1
1999.0,1.0,1999.0,30.0,33.0,20587.0,1,1774,212,3,0,0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2,1.1261971830985915,999.5,0.004694835680751174,0,0
899.0,1.0,899.0,60.0,22.0,113506.35292322714,1,1411,179,4,5,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1,2,0.636685552407932,449.5,0.005555555555555556,1,0
499.0,1.0,499.0,50.0,52.0,79765.0,1,1303,65,8,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0.38266871165644173,499.0,0.015151515151515152,1,0
2599.0,2.0,2599.0,20.0,45.0,195481.0,1,2037,155,5,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3,1,1.275269872423945,2599.0,0.00641025641025641,3,0
2599.0,2.0,2599.0,20.0,51.0,25744.0,1,1693,243,2,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,1,1.5342384887839433,2599.0,0.004098360655737705,0,0
899.0,2.0,899.0,60.0,26.0,166108.0,1,1522,21,9,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3,2,0.5902823374917925,449.5,0.045454545454545456,3,0
499.0,2.0,499.0,50.0,23.0,113507.34213960056,1,1290,20,9,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2,0.3865220759101472,249.5,0.047619047619047616,2,0
899.0,1.0,899.0,60.0,25.0,147896.0,1,2000,236,2,4,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2,3,0.4492753623188406,299.6666666666667,0.004219409282700422,2,1
499.0,2.0,499.0,50.0,33.0,142232.0,1,1904,111,6,3,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1,0.26194225721784775,499.0,0.008928571428571428,2,0
899.0,1.0,899.0,60.0,26.0,167159.0,1,1151,45,8,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3,1,0.7803819444444444,899.0,0.021739130434782608,3,0
1299.0,1.0,1299.0,25.0,42.0,63541.0,1,1502,82,7,4,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0,1,0.8642714570858283,1299.0,0.012048192771084338,0,0
1299.0,2.0,1299.0,25.0,23.0,171716.0,1,1632,44,9,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3,2,0.7954684629516228,649.5,0.022222222222222223,3,0
1252.0,2.0,1299.0,25.0,53.0,140234.0,1,1288,128,6,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2,4,0.9712955779674166,313.0,0.007751937984496124,2,1
899.0,1.0,899.0,60.0,47.0,82068.0,1,1730,237,2,3,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1,3,0.5193529751588677,299.6666666666667,0.004201680672268907,1,1
1299.0,2.0,1299.0,25.0,31.0,65838.0,1,1794,123,6,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0,3,0.7236768802228413,433.0,0.008064516129032258,0,1
899.0,2.0,899.0,60.0,40.0,168934.0,1,1133,191,4,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3,2,0.7927689594356261,449.5,0.005208333333333333,3,0
899.0,1.0,899.0,60.0,43.0,115081.0,1,1308,96,7,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2,2,0.6867838044308633,449.5,0.010309278350515464,2,0
663.0,3.0,699.0,40.0,58.0,24135.0,1,1256,218,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.5274463007159904,331.5,0.0045662100456621,0,0
1753.0,1.0,1999.0,30.0,56.0,35434.0,1,1644,258,1,3,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,1.0656534954407295,1753.0,0.003861003861003861,0,0
809.0,2.0,899.0,60.0,32.0,161706.0,1,1249,147,5,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2,2,0.6472,404.5,0.006756756756756757,2,0
899.0,3.0,899.0,60.0,59.0,175378.0,1,1198,224,3,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3,1,0.749791492910759,899.0,0.0044444444444444444,3,0
699.0,1.0,699.0,40.0,45.0,20163.0,1,1578,59,8,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.44268524382520585,699.0,0.016666666666666666,0,0
899.0,1.0,899.0,60.0,43.0,20138.0,1,1467,111,6,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,1,0.6123978201634878,899.0,0.008928571428571428,0,0
1299.0,2.0,1299.0,25.0,44.0,125848.0,1,1693,241,2,6,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2,1,0.7668240850059032,1299.0,0.004132231404958678,2,0
871.0,3.0,899.0,60.0,42.0,120689.0,1,1636,174,4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2,1,0.5320708613317043,871.0,0.005714285714285714,2,0
2599.0,3.0,2599.0,20.0,33.0,128777.0,1,1571,78,7,1,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2,3,1.6533078880407124,866.3333333333334,0.012658227848101266,2,1
2540.0,3.0,2599.0,20.0,47.0,44022.0,1,1292,199,3,6,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,1,1.9644238205723124,2540.0,0.005,0,0
499.0,3.0,499.0,50.0,28.0,154393.0,1,1464,131,6,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2,0.34061433447098977,249.5,0.007575757575757576,2,0
2599.0,2.0,2599.0,20.0,60.0,101532.0,1,1410,95,7,5,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1,1,1.8419560595322466,2599.0,0.010416666666666666,1,0
1299.0,3.0,1299.0,25.0,56.0,181645.0,1,1360,21,9,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3,1,0.9544452608376194,1299.0,0.045454545454545456,3,0
1999.0,3.0,1999.0,30.0,32.0,169817.0,1,1503,96,7,4,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,2,1.329122340425532,999.5,0.010309278350515464,3,0
1999.0,2.0,1999.0,30.0,38.0,54518.0,1,1469,232,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2,1.3598639455782313,999.5,0.004291845493562232,0,0
1299.0,2.0,1299.0,25.0,21.0,48671.0,1,1352,121,6,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0,1,0.9600886917960089,1299.0,0.00819672131147541,0,0
2599.0,1.0,2599.0,20.0,22.0,88099.0,1,1658,135,6,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1,4,1.5666063893911994,649.75,0.007352941176470588,1,1
1999.0,3.0,1999.0,30.0,56.0,84946.0,1,1422,81,7,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2,1.404778636683064,999.5,0.012195121951219513,1,0
2599.0,2.0,2599.0,20.0,50.0,157469.0,1,2014,33,9,4,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2,1,1.2898263027295285,2599.0,0.029411764705882353,2,0
899.0,3.0,899.0,60.0,18.0,166451.0,1,2066,269,1,6,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3,1,0.43492985002418966,899.0,0.003703703703703704,3,0
1999.0,3.0,1999.0,30.0,28.0,105436.0,1,1919,174,4,3,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1.0411458333333334,1999.0,0.005714285714285714,1,0
2599.0,3.0,2599.0,20.0,41.0,74400.0,1,1494,104,7,3,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1,3,1.7384615384615385,866.3333333333334,0.009523809523809525,1,1
699.0,2.0,699.0,40.0,41.71979123093048,167256.0,1,1814,195,4,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,0.3851239669421488,233.0,0.00510204081632653,3,1
899.0,1.0,899.0,60.0,61.0,179210.0,1,1990,1,10,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3,3,0.4515318935208438,299.6666666666667,0.5,3,1
2599.0,1.0,2599.0,20.0,43.0,22352.0,1,1387,242,2,5,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,1,1.872478386167147,2599.0,0.00411522633744856,0,0
699.0,2.0,699.0,40.0,39.0,165047.0,1,1688,72,8,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.413854351687389,699.0,0.0136986301369863,3,0
1299.0,2.0,1299.0,25.0,42.0,184044.0,1,1408,227,3,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3,2,0.921930447125621,649.5,0.0043859649122807015,3,0
2599.0,2.0,2599.0,20.0,25.0,181983.0,1,1325,251,2,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3,1,1.9600301659125188,2599.0,0.003968253968253968,3,0
699.0,3.0,699.0,40.0,42.0,190404.0,1,2049,92,7,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.3409756097560976,349.5,0.010752688172043012,3,0
871.0,2.0,899.0,60.0,25.0,176123.0,1,1297,185,4,6,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3,1,0.6710323574730355,871.0,0.005376344086021506,3,0
1999.0,2.0,1999.0,30.0,47.0,110536.0,1,1665,214,3,5,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,3,1.1998799519807923,666.3333333333334,0.004651162790697674,1,1
2599.0,2.0,2599.0,20.0,31.0,120123.0,1,1645,38,9,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2,1,1.5789793438639126,2599.0,0.02564102564102564,2,0
699.0,2.0,699.0,40.0,56.0,78810.0,1,1595,285,1,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.43796992481203006,699.0,0.0034965034965034965,1,0
699.0,2.0,699.0,40.0,28.0,36029.0,1,1915,206,3,6,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.36482254697286015,349.5,0.004830917874396135,0,0
499.0,2.0,499.0,50.0,22.0,134598.0,1,2061,68,8,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1,0.2419980601357905,499.0,0.014492753623188406,2,0
899.0,1.0,899.0,60.0,64.0,106544.0,1,1271,14,10,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1,2,0.7067610062893082,449.5,0.06666666666666667,1,0
1299.0,1.0,1299.0,25.0,54.0,182331.0,1,1597,16,9,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3,1,0.8128911138923655,1299.0,0.058823529411764705,3,0
2476.0,2.0,2599.0,20.0,41.0,136981.0,1,1776,111,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2,1,1.3933595948227349,2476.0,0.008928571428571428,2,0
499.0,1.0,499.0,50.0,31.0,132990.0,1,1997,131,6,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,1,0.24974974974974976,499.0,0.007575757575757576,2,0
499.0,3.0,499.0,50.0,46.0,142811.0,1,1597,54,8,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1,0.3122653316645807,499.0,0.01818181818181818,2,0
1999.0,2.0,1999.0,30.0,46.0,53380.0,1,1613,219,3,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,1.238537794299876,1999.0,0.004545454545454545,0,0
899.0,2.0,899.0,60.0,40.53285184116359,31120.0,1,1509,203,3,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,1,0.595364238410596,899.0,0.004901960784313725,0,0
699.0,3.0,699.0,40.0,61.0,113506.84799456094,1,1917,179,4,5,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.36444212721584984,349.5,0.005555555555555556,2,0
1999.0,3.0,1999.0,30.0,19.0,113503.62989029624,1,1965,100,7,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2,1.0167853509664293,999.5,0.009900990099009901,1,0
499.0,3.0,499.0,50.0,52.0,172850.0,1,1489,157,5,6,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1,0.33489932885906043,499.0,0.006329113924050633,3,0
499.0,3.0,499.0,50.0,20.0,49516.0,1,2042,232,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,2,0.2442486539402839,249.5,0.004291845493562232,0,0
432.0,1.0,499.0,50.0,62.0,84200.0,1,1268,93,7,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0.3404255319148936,432.0,0.010638297872340425,1,0
1299.0,3.0,1299.0,25.0,42.0,40095.0,1,1998,182,4,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0,1,0.6498249124562281,1299.0,0.00546448087431694,0,0
