customer_id,default_flag,join_date,loan_amount,loan_purpose,transaction_count,spending_ratio,age,gender,region,education_level,employment_type,annual_income,credit_score,repayment_history,year,month,day,weekday,education_level_encoded,employment_type_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,debt_to_income_ratio,average_monthly_transactions,spending_to_income_ratio
CUST00250,0,2020-10-06,89376.81,Business,35.0,66.0417,62.0,Male,West,Post-Graduate,Self-Employed,264785.4638613339,521.538812506997,1.0,2020,10,6,1,3.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3375442469410101,1.1771300448430493,0.0001321824827148715
CUST00251,0,2017-09-01,42352.31,Home,37.0,24.8939,55.0,Female,West,Post-Graduate,Salaried,61181.07976994727,590.9074526000768,4.0,2017,9,1,4,3.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.692245219588358,0.5486900642609985,0.0006047621280815439
CUST00252,0,2018-02-14,79614.46,Home,40.0,8.0776,27.0,Male,West,Secondary,Salaried,55917.62748033005,727.9298592669387,1.0,2018,2,14,2,1.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.423781079195567,0.6462035541195477,0.0007153379319262188
CUST00253,0,2022-07-03,9611.52,Business,8.0,40.1971,43.06537565483156,Male,West,Primary,Salaried,120070.93033806892,653.8506953786375,1.0,2022,7,3,6,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08004868433132006,0.933852140077821,6.662728420172465e-05
CUST00254,0,2020-06-11,13363.22,Home,46.0,24.1076,46.0,Female,North,Secondary,Salaried,207795.48873626135,624.4068323765403,2.0,2020,6,11,3,1.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0643094808326705,1.3676907829534193,0.00022137150464505138
CUST00255,0,2017-05-27,65070.64,Car,31.0,29.0917,22.0,Male,East,Secondary,Salaried,29559.46632131336,567.9904270959096,1.0,2017,5,27,5,1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.201346915153265,0.4386792452830188,0.00104873341294555
CUST00256,0,2021-01-17,124420.97,Education,49.0,14.8753,21.0,Male,North,Secondary,Salaried,104468.3191179246,553.3467426195235,3.0,2021,1,17,6,1.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1909923606557955,1.8631178707224334,0.00046904171919037426
CUST00257,0,2016-06-25,50707.88,Car,43.0,18.3684,32.0,Female,North,Graduate,Unemployed,56696.48924010429,712.4518078006371,0.0,2016,6,25,5,2.0,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8943742492635991,0.5252442996742671,0.0007584243852895204
CUST00258,0,2023-02-10,24394.93,Business,16.0,24.4735,25.0,Male,West,Secondary,Unemployed,180455.89265975344,616.0590832606712,1.0,2023,2,10,4,1.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13518500083561266,13.714285714285714,8.866432547130911e-05
CUST00259,0,2021-05-27,18390.46,Education,28.0,9.8124,57.0,Male,South,Graduate,Salaried,85632.40337985434,431.79194464631826,0.0,2021,5,27,3,2.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.21476052608756385,1.2746585735963583,0.00032697902773784823
CUST00260,0,2021-06-18,28218.92,Education,6.0,19.722,52.0,Male,East,Post-Graduate,Salaried,106767.02076075073,546.1168281682205,2.0,2021,6,18,4,3.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2643037128781037,0.28257456828885397,5.619712863811309e-05
CUST00261,0,2020-04-20,95885.46,Business,32.0,26.7494,29.0,Female,West,Graduate,Self-Employed,98636.61325774076,531.3427174582698,0.0,2020,4,20,0,2.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9721081942406934,0.9048067860508954,0.00032442314210832577
CUST00262,0,2017-09-22,27611.24,Car,28.0,41.2173,61.0,Female,West,Post-Graduate,Unemployed,149080.45527986222,556.2988792658028,1.0,2017,9,22,4,3.0,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18521032786066174,0.4195804195804196,0.00018781804729155692
CUST00264,0,2019-07-26,61209.55,Car,42.0,18.5199,39.0,Male,North,Graduate,Salaried,49971.13421858429,599.165208794474,0.0,2019,7,26,4,2.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2248981528467318,0.9473684210526315,0.0008404852252559074
CUST00266,0,2016-01-22,42625.57,Other,30.0,27.4439,23.0,Male,South,Primary,Self-Employed,119718.53697860352,705.077852906019,2.0,2016,1,22,4,0.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3560482033590018,0.34469551895825357,0.0002505877599002208
CUST00267,0,2016-02-02,34902.82,Business,9.0,18.1982,40.0,Female,North,Primary,Salaried,60485.47853652508,544.2831128170649,0.0,2016,2,2,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770446203698859,0.10384615384615384,0.00014879604522869425
CUST00268,0,2022-05-23,87390.14,Home,28.0,11.5334,44.0,Male,North,Graduate,Self-Employed,172844.95577310797,749.135962070988,0.0,2022,5,23,0,2.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.505598439995647,2.8187919463087248,0.00016199489232856382
CUST00269,0,2019-11-01,17184.96,Home,24.0,35.5235,53.0,Male,South,Graduate,Salaried,190321.58546237036,546.2953926903131,2.0,2019,11,1,4,2.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09029432976953496,0.5844155844155844,0.00012610235429519993
CUST00270,0,2018-12-22,25458.03,Home,28.0,39.2438,44.0,Female,East,Graduate,Salaried,71115.04612860297,607.1358557290057,3.0,2018,12,22,5,2.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3579837374212234,0.5433376455368694,0.0003937282125833875
CUST00271,0,2019-10-01,9471.06,Home,24.0,26.5406,31.0,Female,East,Graduate,Salaried,62434.77182957844,577.5037123677787,0.0,2019,10,1,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1516952768859658,0.5700712589073634,0.000384401180571465
CUST00272,0,2019-08-11,13313.59,Home,15.0,83.7279,28.0,Female,South,Graduate,Salaried,83711.57906627886,609.8735306800769,0.0,2019,8,11,6,2.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15904120013623121,0.34246575342465757,0.00017918668083090046
CUST00274,0,2023-03-06,63186.86,Other,33.0,12.1397,58.0,Male,North,Secondary,Salaried,119241.04527972413,634.7068192071101,1.0,2023,3,6,0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5299086388564589,90.0,0.00027675034148338983
CUST00275,0,2015-08-10,12130.02,Business,47.0,37.9562,60.0,Male,North,Secondary,Salaried,25547.88375402912,539.7506135503536,1.0,2015,8,10,0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47479549056923326,0.5079250720461095,0.0018396827092415314
CUST00277,0,2022-04-30,20682.47,Car,22.0,28.5088,55.0,Female,East,Post-Graduate,Salaried,77461.81549846123,800.2537432724569,1.0,2022,4,30,5,3.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.267002133462917,2.0560747663551404,0.0002840109008345799
CUST00278,0,2022-03-31,60643.06,Education,29.0,48.8564,45.0,Female,East,Graduate,Unemployed,61194.12094842627,561.2812528319557,1.0,2022,3,31,3,2.0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9909948710777183,2.4786324786324787,0.00047390173354137856
CUST00279,0,2016-02-08,59922.71,Business,34.0,16.2971,42.791759306172985,Female,North,Graduate,Salaried,17697.41857292592,655.9369950937589,3.0,2016,2,8,0,2.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3859576611739124,0.39321511179645335,0.0019211841467102041
CUST00281,0,2019-07-08,23619.22,Other,47.0,17.1434,49.0,Male,East,Graduate,Salaried,45106.64638774435,577.6309824076259,1.0,2019,7,8,0,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5236305930830059,1.045994065281899,0.0010419750472243062
CUST00282,0,2023-03-02,20086.77,Education,10.0,28.6897,43.031162153823445,Female,East,Secondary,Unemployed,92118.3534206994,589.8240492814045,3.0,2023,3,2,3,1.0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2180539409803043,20.0,0.0001085560002829247
CUST00283,0,2018-10-21,4224.96,Business,45.0,13.2425,38.0,Male,East,Primary,Salaried,75984.04658750002,637.8252055942266,1.0,2018,10,21,6,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055603250810480516,0.8395522388059701,0.0005922295800366449
CUST00285,0,2017-10-15,64878.0,Education,11.0,36.1142,55.0,Male,East,Graduate,Self-Employed,159198.7939186276,613.2912490462664,1.0,2017,10,15,6,2.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40752821301624653,0.1667508842849924,6.909600085049958e-05
CUST00286,0,2017-02-23,72372.31,Home,34.0,13.9091,36.0,Male,East,Graduate,Self-Employed,159162.37697898483,508.02068357056856,2.0,2017,2,23,3,2.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45470739614271877,0.4609127880704926,0.00021361832265478936
CUST00287,0,2017-02-18,98905.44,Car,21.0,26.2474,61.0,Male,West,Graduate,Salaried,108006.98631209468,625.9476568955939,0.0,2017,2,18,5,2.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9157318741789995,0.2840396753832281,0.00019443186702125775
CUST00288,0,2021-01-05,45791.08,Education,13.0,66.9489,56.0,Other,East,Graduate,Self-Employed,106093.08728279105,517.093664252947,1.0,2021,1,5,1,2.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4316122866510983,0.4868913857677903,0.00012253390237715027
CUST00289,0,2020-01-12,54383.98,Car,25.0,42.0653,53.0,Male,South,Post-Graduate,Salaried,59041.96076073535,531.5613843259534,2.0,2020,1,12,6,3.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9211072819954002,0.646551724137931,0.00042342767208073046
CUST00290,0,2016-07-28,38349.48,Home,21.0,23.3272,24.0,Male,East,Primary,Salaried,63437.12910662531,578.1097911685385,1.0,2016,7,28,3,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6045273570867636,0.260008254230293,0.00033103641819451097
CUST00292,0,2017-01-21,17198.99,Home,5.0,17.6551,34.0,Female,North,Secondary,Salaried,84927.15269804873,597.829235270897,1.0,2017,1,21,5,1.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20251461933675735,0.06678539626001781,5.887398601218947e-05
CUST00293,0,2018-02-14,11769.05,Home,22.0,19.8602,41.0,Female,East,Graduate,Self-Employed,158173.0196316024,504.5299385165348,2.0,2018,2,14,2,2.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07440617892615983,0.3554119547657512,0.0001390881962754442
CUST00294,0,2020-03-09,18713.67,Home,7.0,80.2257,40.0,Female,West,Post-Graduate,Self-Employed,222481.21233172776,453.3463638641018,1.0,2020,3,9,0,3.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08411348447749925,0.19038984587488667,3.1463330888195356e-05
CUST00295,0,2017-10-20,43083.66,Home,13.0,6.8404,28.0,Male,West,Secondary,Self-Employed,85231.98773511105,681.4365641943488,0.0,2017,10,20,4,1.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5054869790658634,0.19756838905775076,0.0001525248952353682
CUST00296,0,2015-11-05,12831.52,Home,45.0,34.9862,27.0,Female,South,Post-Graduate,Salaried,149088.65261454924,496.3161045740857,0.0,2015,11,5,3,3.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08606637577693019,0.5020453700260319,0.0003018338365183438
CUST00297,0,2019-12-21,21881.67,Other,23.0,32.65,23.0,Male,South,Post-Graduate,Salaried,17790.261045675554,585.7055289913613,1.0,2019,12,21,5,3.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2299802652597378,0.583756345177665,0.00129284218713535
CUST00298,0,2021-03-04,22448.17,Car,21.0,30.7208,37.0,Female,North,Secondary,Salaried,149083.3189049993,598.0564735714636,1.0,2021,3,4,3,1.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15057465962576738,0.847913862718708,0.0001408608297309364
CUST00299,0,2016-02-06,67877.3,Home,6.0,30.1469,53.0,Female,West,Graduate,Unemployed,75070.4715426502,550.8044717987166,0.0,2016,2,6,5,2.0,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.904181079526542,0.06933744221879816,7.992490091914751e-05
CUST00300,0,2015-07-27,61579.01,Education,20.0,54.0633,32.0,Male,West,Graduate,Salaried,241518.4118070188,533.986728020357,1.0,2015,7,27,0,2.0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2549661101995142,0.21505376344086022,8.280942165179796e-05
CUST00301,0,2022-04-25,38422.13,Other,12.0,21.2495,42.0,Male,East,Post-Graduate,Salaried,124961.38849817212,618.0990470933937,2.0,2022,4,25,0,3.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3074720156503544,1.1042944785276072,9.602966279600463e-05
CUST00302,0,2021-01-23,52096.44,Business,40.0,33.5192,42.0,Male,West,Secondary,Salaried,132793.85650918414,689.4347058181721,1.0,2021,1,23,5,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39231061864971867,1.532567049808429,0.0003012187540259708
CUST00303,0,2015-03-02,52925.07,Car,9.0,1.575,50.0,Male,East,Graduate,Self-Employed,128720.28381930542,506.4547787930825,3.0,2015,3,2,0,2.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.411163403541706,0.09193054136874361,6.991905030782867e-05
CUST00304,0,2016-01-18,27149.24,Education,28.0,14.1649,58.0,Male,East,Secondary,Salaried,101444.34879845202,587.9881734386049,3.0,2016,1,18,0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2676269336002114,0.32122370936902483,0.0002760134037198065
CUST00305,0,2017-08-26,23529.27,Business,11.0,30.2187,58.0,Female,North,Graduate,Salaried,247562.70897878538,461.4004324026138,0.0,2017,8,26,5,2.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09504367639641687,0.16264169541646128,4.443318642527309e-05
CUST00306,0,2016-11-12,124162.83,Business,32.0,12.4644,28.0,Male,South,Graduate,Salaried,24756.22548762924,568.5439197054247,1.0,2016,11,12,5,2.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.015418447454542,0.41450777202072536,0.001292604157931527
CUST00307,0,2019-07-23,4957.7,Business,11.0,35.0442,47.0,Male,East,Graduate,Salaried,107766.94364716728,602.736374763046,1.0,2019,7,23,1,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046003902794456916,0.24756189047261817,0.00010207211625129114
CUST00308,0,2020-06-12,20069.52,Other,24.0,35.78,47.0,Male,East,Post-Graduate,Salaried,194440.54439860812,531.6300286595947,0.0,2020,6,12,4,3.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10321674454303609,0.7142857142857143,0.00012343104713181312
CUST00309,0,2020-05-25,30852.53,Other,15.0,34.0356,54.0,Male,South,Post-Graduate,Salaried,31734.63429887886,563.4406532939815,0.0,2020,5,25,0,3.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9722037351818476,0.43859649122807015,0.0004726696976788521
CUST00310,0,2017-05-25,56838.04,Education,41.0,24.2236,41.0,Female,West,Post-Graduate,Self-Employed,163203.09932003112,487.34185853540396,1.0,2017,5,25,3,3.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3482656900316834,0.5796418473138548,0.00025122071928059133
CUST00311,0,2019-07-01,90075.66,Car,35.0,22.7468,50.0,Male,North,Primary,Salaried,62523.76823805746,606.1662889105195,0.0,2019,7,1,0,0.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4406626877804214,0.7749077490774908,0.0005597871175444593
CUST00313,0,2016-11-05,33746.48,Business,25.0,29.3834,48.0,Female,East,Secondary,Salaried,61807.7704780673,512.2284904183629,1.0,2016,11,5,5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459908962737146,0.3228583727938011,0.00040447988669760115
CUST00314,0,2019-04-02,35603.94,Home,49.0,36.7243,53.0,Female,East,Graduate,Unemployed,175516.96886955408,550.1862586758093,2.0,2019,4,2,1,2.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20285183950767288,1.0173010380622838,0.00027917528610249233
CUST00315,0,2015-01-09,48537.31,Other,35.0,30.0506,25.0,Female,East,Graduate,Unemployed,83032.12592814841,640.2036997163345,5.0,2015,1,9,4,2.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5845606078062076,0.351288056206089,0.00042152359232963807
CUST00316,0,2019-05-19,23744.43,Home,19.0,33.8643,39.0,Male,North,Graduate,Self-Employed,163976.45243998346,696.9672575458189,1.0,2019,5,19,6,2.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14480390108872876,0.407725321888412,0.0001158702955044971
CUST00317,0,2017-12-22,14081.4,Education,41.0,5.725,24.0,Other,North,Graduate,Salaried,128180.90965828339,480.5448150232855,1.0,2017,12,22,4,2.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10985567224900734,0.6436420722135008,0.00031986042312620203
CUST00318,0,2020-02-07,33624.14,Other,31.0,41.9654,55.0,Male,East,Post-Graduate,Salaried,61311.61056176995,586.4972210067241,2.0,2020,2,7,4,3.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5484139087510105,0.8201058201058201,0.0005056138587122622
CUST00319,0,2018-03-14,65926.64,Home,17.0,16.1021,37.0,Male,East,Secondary,Salaried,133401.08078098367,622.650465785562,0.0,2018,3,14,2,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49419869474849,0.2788408966648442,0.0001274352494033418
CUST00320,0,2019-09-29,29901.42,Education,23.0,21.7394,64.0,Female,North,Graduate,Salaried,66294.25794058664,591.8354887496922,2.0,2019,9,29,6,2.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4510408733558471,0.5454545454545455,0.00034693804130989374
CUST00322,0,2023-03-12,8143.26,Car,1.0,32.1009,43.17198384627372,Female,South,Secondary,Self-Employed,82128.74722907733,640.0872007447017,1.0,2023,3,12,6,1.0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09915237081708357,6.0,1.2176004550644775e-05
CUST00323,0,2021-03-26,36854.16,Home,10.0,60.8012,49.0,Male,East,Secondary,Self-Employed,169387.98295871733,721.5469080872515,1.0,2021,3,26,4,1.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21757245913355008,0.4160887656033287,5.9036065164298974e-05
CUST00324,0,2022-06-04,26297.86,Car,8.0,20.7018,26.0,Male,West,Post-Graduate,Self-Employed,136515.48937478234,609.3329400935603,1.0,2022,6,4,5,3.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.19263645554390726,0.8391608391608392,5.86014087971895e-05
CUST00325,0,2023-01-21,13093.89,Car,42.0,29.5688,43.10033975782867,Female,North,Post-Graduate,Salaried,96912.81809738415,517.5115157364589,1.0,2023,1,21,5,3.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13510999119685518,22.90909090909091,0.000433379204366916
CUST00326,0,2020-06-16,61437.15,Other,26.0,31.6809,61.0,Male,North,Post-Graduate,Self-Employed,65419.321769138536,558.9498202908574,1.0,2020,6,16,1,3.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.939128507275092,0.7768924302788844,0.0003974360983403753
CUST00328,0,2017-02-16,80175.01,Home,19.0,10.1,44.0,Female,East,Secondary,Salaried,107086.67706807765,672.7970032688447,3.0,2017,2,16,3,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7486926683608901,0.25675675675675674,0.00017742636638095726
CUST00329,0,2018-04-30,84372.7,Business,14.0,16.1463,49.0,Male,East,Graduate,Self-Employed,67550.14325482846,651.2021294707463,1.0,2018,4,30,0,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249038061721195,0.2356902356902357,0.00020725344648324316
CUST00330,0,2017-06-10,64214.33,Home,8.0,6.8501,51.0,Male,West,Graduate,Salaried,31990.75729262685,628.5130066827501,0.0,2017,6,10,5,2.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0072775837288463,0.11396011396011396,0.0002500722295137358
CUST00331,0,2015-08-28,60910.52,Home,1.0,17.842,55.0,Male,West,Graduate,Salaried,44443.89452110664,547.1090310247222,3.0,2015,8,28,4,2.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3705036576187821,0.010877447425670775,2.250027840213451e-05
CUST00332,0,2021-06-30,8608.06,Home,48.0,17.9699,53.0,Male,West,Graduate,Salaried,261849.49819569627,583.9543055475385,0.0,2021,6,30,2,2.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.032874074838083765,2.3040000000000003,0.000183311407242517
CUST00333,0,2021-01-29,32782.14,Other,25.0,36.1702,41.0,Female,South,Graduate,Self-Employed,66437.31622894903,593.7661811457187,3.0,2021,1,29,4,2.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4934296245054476,0.9652509652509653,0.0003762945497955957
CUST00334,0,2015-09-07,54553.43,Other,24.0,66.1556,52.0,Male,South,Graduate,Self-Employed,188961.32935245783,643.9659452851555,2.0,2015,9,7,0,2.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2887015570166998,0.26200873362445415,0.00012701011409183246
CUST00335,0,2018-07-08,55554.72,Home,47.0,33.5287,43.0,Female,South,Graduate,Salaried,79698.82833115969,720.7135115413523,1.0,2018,7,8,6,2.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6970581771812558,0.8231173380035026,0.0005897200872854552
CUST00336,0,2015-08-23,100444.94,Home,20.0,11.1833,53.0,Male,North,Secondary,Self-Employed,207678.51895584358,689.4670509434502,2.0,2015,8,23,6,1.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48365589520289537,0.21715526601520088,9.630268985235002e-05
CUST00338,0,2021-07-20,59030.96,Education,5.0,31.184,38.0,Male,North,Graduate,Self-Employed,60149.15925665116,617.9195975120839,1.0,2021,7,20,1,2.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9814095613227127,0.24793388429752064,8.31266814331592e-05
CUST00339,0,2020-05-06,15490.27,Education,3.0,4.7635,45.0,Male,West,Graduate,Self-Employed,29947.903464720035,658.9410676134318,0.0,2020,5,6,2,2.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5172405480152635,0.08612440191387559,0.00010017395720318564
CUST00340,1,2020-08-21,30657.74,Home,32.0,83.5646,62.0,Male,East,Secondary,Self-Employed,31508.34510770931,649.5088264115708,4.0,2020,8,21,4,1.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9730038151860542,1.023454157782516,0.0010156039579549481
CUST00341,0,2020-12-15,34559.22,Business,17.0,32.8178,51.0,Male,East,Graduate,Unemployed,60767.05713191177,549.6612989290064,2.0,2020,12,15,1,2.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568716367570337,0.6204379562043796,0.0002797568419858934
CUST00343,0,2015-08-21,65904.55,Other,5.0,11.9452,60.0,Female,North,Graduate,Self-Employed,77162.02841081013,497.8332350135105,3.0,2015,8,21,4,2.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8541059813659202,0.054249547920433995,6.479871127000489e-05
CUST00344,1,2020-09-11,39985.19,Business,11.0,31.2139,44.0,Male,North,Graduate,Self-Employed,107704.4703858614,513.344924266716,4.0,2020,9,11,4,2.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37124912138511335,0.3598691384950927,0.00010213132250306293
CUST00345,0,2015-11-25,6492.29,Car,38.0,40.2377,52.0,Male,South,Graduate,Unemployed,215777.29642660913,618.6876065009261,0.0,2015,11,25,2,2.0,2,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03008791984845439,0.42712626451854624,0.00017610749893200503
CUST00346,0,2017-01-31,51837.39,Business,4.0,37.476,42.0,Male,North,Secondary,Salaried,105471.15876268271,769.3442443971082,1.0,2017,1,31,1,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49148402850714534,0.053667262969588556,3.792505976918555e-05
CUST00347,0,2015-10-08,29315.12,Business,39.0,15.6212,43.0,Male,East,Graduate,Self-Employed,103314.66633593969,598.2249963570508,1.0,2015,10,8,3,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28374596792171275,0.430622009569378,0.0003774875473457655
CUST00348,0,2021-09-03,110574.49,Car,19.0,26.2044,22.0,Male,West,Graduate,Salaried,143429.35830692181,578.7337307482406,1.0,2021,9,3,4,2.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7709334497849716,1.0178571428571428,0.0001324693927678478
CUST00349,0,2015-10-06,91381.18,Car,39.0,39.1937,47.0,Other,West,Graduate,Salaried,149045.08634204225,686.1834938412554,1.0,2015,10,6,1,2.0,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6131109870357626,0.4303052592865024,0.0002616657882333621
CUST00350,0,2022-07-28,17147.05,Other,46.0,26.9101,62.0,Other,East,Graduate,Salaried,92996.74178929022,597.8357369422594,0.0,2022,7,28,3,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18438334150298913,5.948275862068965,0.0004946409854253356
CUST00351,0,2017-08-21,57857.56,Home,49.0,31.2258,42.712520540333585,Female,North,Graduate,Salaried,64031.497779660625,573.2316916375763,1.0,2017,8,21,0,2.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.903579675726065,0.7227138643067846,0.000765248380861156
CUST00352,0,2019-07-12,58778.33,Home,23.0,6.4205,46.0,Female,West,Graduate,Salaried,103475.82965577066,645.2506321509376,1.0,2019,7,12,4,2.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5680392241892215,0.5133928571428572,0.00022227412987664148
CUST00353,0,2016-05-06,55456.09,Education,17.0,10.347,37.0,Male,West,Secondary,Self-Employed,190353.8292027242,621.8014392183675,5.0,2016,5,6,4,1.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.29133162296903425,0.20351157222665603,8.930737075898396e-05
CUST00354,0,2021-05-22,49994.33,Business,13.0,26.8906,60.0,Male,North,Secondary,Salaried,287564.5834845341,682.4351028509433,1.0,2021,5,22,5,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173854267428203,0.5873493975903614,4.5207236031898795e-05
CUST00355,0,2017-10-05,60121.55,Business,27.0,9.2792,53.0,Male,East,Graduate,Self-Employed,117637.83453497516,703.3175111252291,2.0,2017,10,5,3,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110732464403289,0.4072398190045249,0.00022951799569187557
CUST00356,0,2021-06-29,120715.12,Other,1.0,45.8254,29.0,Female,North,Graduate,Salaried,155297.30897261636,624.5602448004289,2.0,2021,6,29,1,2.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7773162381151482,0.04792332268370607,6.4392616112641744e-06
